Date,Open,High,Low,Close,Volume
2020-06-24,50080,50425,50080,50425,0
2020-06-25,50425,50425,50172,50172,0
2020-06-26,50172,50172,49936,49936,0
2020-06-27,49936,49936,49936,49936,0
2020-06-28,49936,49936,49936,49936,0
2020-06-29,49936,49936,49936,49936,0
2020-06-30,49936,49936,49835,49835,0
2020-07-01,49835,50167,49835,50167,0
2020-07-02,50167,50266,50167,50266,0
2020-07-03,50266,50405,50266,50405,0
2020-07-04,50405,50405,50405,50405,0
2020-07-05,50405,50405,50405,50405,0
2020-07-06,50405,50642,50405,50642,0
2020-07-07,50642,51335,50642,51335,0
2020-07-08,51335,51335,50895,50895,0
2020-07-09,50895,50895,50691,50691,0
2020-07-10,50691,50691,50288,50288,0
2020-07-11,50288,50288,50288,50288,0
2020-07-12,50288,50288,50288,50288,0
2020-07-13,50288,50740,50288,50740,0
2020-07-14,50740,50740,50694,50694,0
2020-07-15,50694,50757,50694,50757,0
2020-07-16,50757,50757,50757,50757,0
2020-07-17,50757,50757,50510,50510,0
2020-07-18,50510,50510,50510,50510,0
2020-07-19,50510,50510,50510,50510,0
2020-07-20,50510,50527,50510,50527,0
2020-07-21,50527,50761,50527,50761,0
2020-07-22,50761,50761,50738,50738,0
2020-07-23,50738,50738,50427,50427,0
2020-07-24,50427,50427,49998,49998,0
2020-07-25,49998,49998,49998,49998,0
2020-07-26,49998,49998,49998,49998,0
2020-07-27,49998,49998,49834,49834,0
2020-07-28,49834,50257,49834,50257,0
2020-07-29,50257,50288,50257,50288,0
2020-07-30,50288,50288,50050,50050,0
2020-07-31,50050,50050,49583,49583,0
2020-08-01,49583,49583,49583,49583,0
2020-08-02,49583,49583,49583,49583,0
2020-08-03,49583,49743,49583,49743,0
2020-08-04,49743,50088,49743,50088,0
2020-08-05,50088,50598,50088,50598,0
2020-08-06,50598,51137,50598,51137,0
2020-08-07,51137,51259,51137,51259,0
2020-08-08,51259,51259,51259,51259,0
2020-08-09,51259,51259,51259,51259,0
2020-08-10,51259,51463,51259,51463,0
2020-08-11,51463,52148,51463,52148,0
2020-08-12,52148,52148,52002,52002,0
2020-08-13,52002,52131,52002,52131,0
2020-08-14,52131,52269,52131,52269,0
2020-08-15,52269,52269,52269,52269,0
2020-08-16,52269,52269,52269,52269,0
2020-08-17,52269,52462,52269,52462,0
2020-08-18,52462,52915,52462,52915,0
2020-08-19,52915,52915,52673,52673,0
2020-08-20,52673,52673,51837,51837,0
2020-08-21,51837,51837,51749,51749,0
2020-08-22,51749,51749,51749,51749,0
2020-08-23,51749,51749,51749,51749,0
2020-08-24,51749,52190,51749,52190,0
2020-08-25,52190,52351,52190,52351,0
2020-08-26,52351,52351,52253,52253,0
2020-08-27,52253,52462,52253,52462,0
2020-08-28,52462,52462,52426,52426,0
2020-08-29,52426,52426,52426,52426,0
2020-08-30,52426,52426,52426,52426,0
2020-08-31,52426,52451,52426,52451,0
2020-09-01,52451,52451,51994,51994,0
2020-09-02,51994,52016,51994,52016,0
2020-09-03,52016,52318,52016,52318,0
2020-09-04,52318,52318,51950,51950,0
2020-09-05,51950,51950,51950,51950,0
2020-09-06,51950,51950,51950,51950,0
2020-09-07,51950,51950,51502,51502,0
2020-09-08,51502,51502,51427,51427,0
2020-09-09,51427,51427,51047,51047,0
2020-09-10,51047,51047,50836,50836,0
2020-09-11,50836,50836,50526,50526,0
2020-09-12,50526,50526,50526,50526,0
2020-09-13,50526,50526,50526,50526,0
2020-09-14,50526,50756,50526,50756,0
2020-09-15,50756,51189,50756,51189,0
2020-09-16,51189,51189,51066,51066,0
2020-09-17,51066,51161,51066,51161,0
2020-09-18,51161,51161,51161,51161,0
2020-09-19,51161,51161,51161,51161,0
2020-09-20,51161,51161,51161,51161,0
2020-09-21,51161,51161,51065,51065,0
2020-09-22,51065,51065,50732,50732,0
2020-09-23,50732,50754,50732,50754,0
2020-09-24,50754,50754,50636,50636,0
2020-09-25,50636,50731,50636,50731,0
2020-09-26,50731,50731,50731,50731,0
2020-09-27,50731,50731,50731,50731,0
2020-09-28,50731,50767,50731,50767,0
2020-09-29,50767,51036,50767,51036,0
2020-09-30,51036,51036,50986,50986,0
2020-10-01,50986,51406,50986,51406,0
2020-10-02,51406,51449,51406,51449,0
2020-10-03,51449,51449,51449,51449,0
2020-10-04,51449,51449,51449,51449,0
2020-10-05,51449,51603,51449,51603,0
2020-10-06,51603,52234,51603,52234,0
2020-10-07,52234,52313,52234,52313,0
2020-10-08,52313,52371,52313,52371,0
2020-10-09,52371,52897,52371,52897,0
2020-10-10,52897,52897,52897,52897,0
2020-10-11,52897,52897,52897,52897,0
2020-10-12,52897,52897,52897,52897,0
2020-10-13,52897,53613,52897,53613,0
2020-10-14,53613,53613,53610,53610,0
2020-10-15,53610,53672,53610,53672,0
2020-10-16,53672,53672,53411,53411,0
2020-10-17,53411,53411,53411,53411,0
2020-10-18,53411,53411,53411,53411,0
2020-10-19,53411,53411,53249,53249,0
2020-10-20,53249,53249,52845,52845,0
2020-10-21,52845,52939,52845,52939,0
2020-10-22,52939,52939,52936,52936,0
2020-10-23,52936,52936,52735,52735,0
2020-10-24,52735,52735,52735,52735,0
2020-10-25,52735,52735,52735,52735,0
2020-10-26,52735,52735,52538,52538,0
2020-10-27,52538,52538,52171,52171,0
2020-10-28,52171,52171,51645,51645,0
2020-10-29,51645,51645,51121,51121,0
2020-10-30,51121,51121,50804,50804,0
2020-10-31,50804,50804,50804,50804,0
2020-11-01,50804,50804,50804,50804,0
2020-11-02,50804,50804,50483,50483,0
2020-11-03,50483,50688,50483,50688,0
2020-11-04,50688,50688,50615,50615,0
2020-11-05,50615,50999,50615,50999,0
2020-11-06,50999,51953,50999,51953,0
2020-11-07,51953,51953,51953,51953,0
2020-11-08,51953,51953,51953,51953,0
2020-11-09,51953,52625,51953,52625,0
2020-11-10,52625,53535,52625,53535,0
2020-11-11,53535,53535,53495,53495,0
2020-11-12,53495,53495,53304,53304,0
2020-11-13,53304,53304,53175,53175,0
2020-11-14,53175,53175,53175,53175,0
2020-11-15,53175,53175,53175,53175,0
2020-11-16,53175,53978,53175,53978,0
2020-11-17,53978,54564,53978,54564,0
2020-11-18,54564,54564,54409,54409,0
2020-11-19,54409,54409,54080,54080,0
2020-11-20,54080,54099,54080,54099,0
2020-11-21,54099,54099,54099,54099,0
2020-11-22,54099,54099,54099,54099,0
2020-11-23,54099,54375,54099,54375,0
2020-11-24,54375,54904,54375,54904,0
2020-11-25,54904,55754,54904,55754,0
2020-11-26,55754,55754,55544,55544,0
2020-11-27,55544,55544,55303,55303,0
2020-11-28,55303,55303,55303,55303,0
2020-11-29,55303,55303,55303,55303,0
2020-11-30,55303,55548,55303,55548,0
2020-12-01,55548,55548,55119,55119,0
2020-12-02,55119,55347,55119,55347,0
2020-12-03,55347,55347,55186,55186,0
2020-12-04,55186,55252,55186,55252,0
2020-12-05,55252,55252,55252,55252,0
2020-12-06,55252,55252,55252,55252,0
2020-12-07,55252,55399,55252,55399,0
2020-12-08,55399,55399,55399,55399,0
2020-12-09,55399,55399,55149,55149,0
2020-12-10,55149,55149,54780,54780,0
2020-12-11,54780,54780,54769,54769,0
2020-12-12,54769,54769,54769,54769,0
2020-12-13,54769,54769,54769,54769,0
2020-12-14,54769,54769,54347,54347,0
2020-12-15,54347,54347,54260,54260,0
2020-12-16,54260,54598,54260,54598,0
2020-12-17,54598,54907,54598,54907,0
2020-12-18,54907,54907,54716,54716,0
2020-12-19,54716,54716,54716,54716,0
2020-12-20,54716,54716,54716,54716,0
2020-12-21,54716,54716,54651,54651,0
2020-12-22,54651,54651,54591,54591,0
2020-12-23,54591,54591,54525,54525,0
2020-12-24,54525,54525,54039,54039,0
2020-12-25,54039,54039,54039,54039,0
2020-12-26,54039,54039,54039,54039,0
2020-12-27,54039,54039,54039,54039,0
2020-12-28,54039,54039,53730,53730,0
2020-12-29,53730,53951,53730,53951,0
2020-12-30,53951,54260,53951,54260,0
2020-12-31,54260,54549,54260,54549,0
2021-01-01,54549,54549,54549,54549,0
2021-01-02,54549,54549,54549,54549,0
2021-01-03,54549,54549,54549,54549,0
2021-01-04,54549,54739,54549,54739,0
2021-01-05,54739,54739,54572,54572,0
2021-01-06,54572,54882,54572,54882,0
2021-01-07,54882,54897,54882,54897,0
2021-01-08,54897,56099,54897,56099,0
2021-01-09,56099,56099,56099,56099,0
2021-01-10,56099,56099,56099,56099,0
2021-01-11,56099,56726,56099,56726,0
2021-01-12,56726,56853,56726,56853,0
2021-01-13,56853,57603,56853,57603,0
2021-01-14,57603,58440,57603,58440,0
2021-01-15,58440,58440,58300,58300,0
2021-01-16,58300,58300,58300,58300,0
2021-01-17,58300,58300,58300,58300,0
2021-01-18,58300,58300,57883,57883,0
2021-01-19,57883,58049,57883,58049,0
2021-01-20,58049,58182,58049,58182,0
2021-01-21,58182,58385,58182,58385,0
2021-01-22,58385,58385,57640,57640,0
2021-01-23,57640,57640,57640,57640,0
2021-01-24,57640,57640,57640,57640,0
2021-01-25,57640,57798,57640,57798,0
2021-01-26,57798,58421,57798,58421,0
2021-01-27,58421,58421,58059,58059,0
2021-01-28,58059,58059,57630,57630,0
2021-01-29,57630,57630,57571,57571,0
2021-01-30,57571,57571,57571,57571,0
2021-01-31,57571,57571,57571,57571,0
2021-02-01,57571,57571,56629,56629,0
2021-02-02,56629,57090,56629,57090,0
2021-02-03,57090,58088,57090,58088,0
2021-02-04,58088,58088,58035,58035,0
2021-02-05,58035,58419,58035,58419,0
2021-02-06,58419,58419,58419,58419,0
2021-02-07,58419,58419,58419,58419,0
2021-02-08,58419,58755,58419,58755,0
2021-02-09,58755,59087,58755,59087,0
2021-02-10,59087,59303,59087,59303,0
2021-02-11,59303,59350,59303,59350,0
2021-02-12,59350,59350,59140,59140,0
2021-02-13,59140,59140,59140,59140,0
2021-02-14,59140,59140,59140,59140,0
2021-02-15,59140,59458,59140,59458,0
2021-02-16,59458,59458,59235,59235,0
2021-02-17,59235,59332,59235,59332,0
2021-02-18,59332,59332,59257,59257,0
2021-02-19,59257,59257,58291,58291,0
2021-02-20,58291,58291,58291,58291,0
2021-02-21,58291,58291,58291,58291,0
2021-02-22,58291,58291,58158,58158,0
2021-02-23,58158,58158,57555,57555,0
2021-02-24,57555,57555,57140,57140,0
2021-02-25,57140,57140,56852,56852,0
2021-02-26,56852,56852,56827,56827,0
2021-02-27,56827,56827,56827,56827,0
2021-02-28,56827,56827,56827,56827,0
2021-03-01,56827,56827,56662,56662,0
2021-03-02,56662,57448,56662,57448,0
2021-03-03,57448,57818,57448,57818,0
2021-03-04,57818,58204,57818,58204,0
2021-03-05,58204,58204,57342,57342,0
2021-03-06,57342,57342,57342,57342,0
2021-03-07,57342,57342,57342,57342,0
2021-03-08,57342,57392,57342,57392,0
2021-03-09,57392,57392,56948,56948,0
2021-03-10,56948,56948,56932,56932,0
2021-03-11,56932,57190,56932,57190,0
2021-03-12,57190,57326,57190,57326,0
2021-03-13,57326,57326,57326,57326,0
2021-03-14,57326,57326,57326,57326,0
2021-03-15,57326,57326,57220,57220,0
2021-03-16,57220,57320,57220,57320,0
2021-03-17,57320,57608,57320,57608,0
2021-03-18,57608,58010,57608,58010,0
2021-03-19,58010,58010,57614,57614,0
2021-03-20,57614,57614,57614,57614,0
2021-03-21,57614,57614,57614,57614,0
2021-03-22,57614,57614,56941,56941,0
2021-03-23,56941,56941,56856,56856,0
2021-03-24,56856,56856,56664,56664,0
2021-03-25,56664,56664,56397,56397,0
2021-03-26,56397,56729,56397,56729,0
2021-03-27,56729,56729,56729,56729,0
2021-03-28,56729,56729,56729,56729,0
2021-03-29,56729,57398,56729,57398,0
2021-03-30,57398,57833,57398,57833,0
2021-03-31,57833,57833,57734,57734,0
2021-04-01,57734,57734,57240,57240,0
2021-04-02,57240,57240,57240,57240,0
2021-04-03,57240,57240,57240,57240,0
2021-04-04,57240,57240,57240,57240,0
2021-04-05,57240,57285,57240,57285,0
2021-04-06,57285,57546,57285,57546,0
2021-04-07,57546,57668,57546,57668,0
2021-04-08,57668,57668,57418,57418,0
2021-04-09,57418,57418,57269,57269,0
2021-04-10,57269,57269,57269,57269,0
2021-04-11,57269,57269,57269,57269,0
2021-04-12,57269,57305,57269,57305,0
2021-04-13,57305,57305,57072,57072,0
2021-04-14,57072,57173,57072,57173,0
2021-04-15,57173,57225,57173,57225,0
2021-04-16,57225,57225,57168,57168,0
2021-04-17,57168,57168,57168,57168,0
2021-04-18,57168,57168,57168,57168,0
2021-04-19,57168,57695,57168,57695,0
2021-04-20,57695,57695,57686,57686,0
2021-04-21,57686,57686,57150,57150,0
2021-04-22,57150,57150,57076,57076,0
2021-04-23,57076,57607,57076,57607,0
2021-04-24,57607,57607,57607,57607,0
2021-04-25,57607,57607,57607,57607,0
2021-04-26,57607,58279,57607,58279,0
2021-04-27,58279,58279,58046,58046,0
2021-04-28,58046,58046,57733,57733,0
2021-04-29,57733,57733,57511,57511,0
2021-04-30,57511,57693,57511,57693,0
2021-05-01,57693,57693,57693,57693,0
2021-05-02,57693,57693,57693,57693,0
2021-05-03,57693,57693,57550,57550,0
2021-05-04,57550,57550,57370,57370,0
2021-05-05,57370,57370,57180,57180,0
2021-05-06,57180,57217,57180,57217,0
2021-05-07,57217,57217,57117,57117,0
2021-05-08,57117,57117,57117,57117,0
2021-05-09,57117,57117,57117,57117,0
2021-05-10,57117,57117,56997,56997,0
2021-05-11,56997,56997,56741,56741,0
2021-05-12,56741,56741,56580,56580,0
2021-05-13,56580,56580,56479,56479,0
2021-05-14,56479,56606,56479,56606,0
2021-05-15,56606,56606,56606,56606,0
2021-05-16,56606,56606,56606,56606,0
2021-05-17,56606,56842,56606,56842,0
2021-05-18,56842,57097,56842,57097,0
2021-05-19,57097,57097,56965,56965,0
2021-05-20,56965,56965,56680,56680,0
2021-05-21,56680,56680,56680,56680,0
2021-05-22,56680,56680,56680,56680,0
2021-05-23,56680,56680,56680,56680,0
2021-05-24,56680,57034,56680,57034,0
2021-05-25,57034,58050,57034,58050,0
2021-05-26,58050,58686,58050,58686,0
2021-05-27,58686,58720,58686,58720,0
2021-05-28,58720,58836,58720,58836,0
2021-05-29,58836,58836,58836,58836,0
2021-05-30,58836,58836,58836,58836,0
2021-05-31,58836,58836,58786,58786,0
2021-06-01,58786,58835,58786,58835,0
2021-06-02,58835,59072,58835,59072,0
2021-06-03,59072,59072,59009,59009,0
2021-06-04,59009,59009,58596,58596,0
2021-06-05,58596,58596,58596,58596,0
2021-06-06,58596,58596,58596,58596,0
2021-06-07,58596,58596,58525,58525,0
2021-06-08,58525,58525,58470,58470,0
2021-06-09,58470,58570,58470,58570,0
2021-06-10,58570,58674,58570,58674,0
2021-06-11,58674,58978,58674,58978,0
2021-06-12,58978,58978,58978,58978,0
2021-06-13,58978,58978,58978,58978,0
2021-06-14,58978,58978,58974,58974,0
2021-06-15,58974,59041,58974,59041,0
2021-06-16,59041,59177,59041,59177,0
2021-06-17,59177,59177,59061,59061,0
2021-06-18,59061,59340,59061,59340,0
2021-06-19,59340,59340,59340,59340,0
2021-06-20,59340,59340,59340,59340,0
2021-06-21,59340,59340,59340,59340,0
2021-06-22,59340,59782,59340,59782,0
2021-06-23,59782,60154,59782,60154,0
2021-06-24,60154,60154,59443,59443,0
2021-06-25,59443,59667,59443,59667,0
2021-06-26,59667,59667,59667,59667,0
2021-06-27,59667,59667,59667,59667,0
2021-06-28,59667,59667,59667,59667,0
2021-06-29,59667,59767,59667,59767,0
2021-06-30,59767,59778,59767,59778,0
2021-07-01,59778,59778,59220,59220,0
2021-07-02,59220,59729,59220,59729,0
2021-07-03,59729,59729,59729,59729,0
2021-07-04,59729,59729,59729,59729,0
2021-07-05,59729,59729,59560,59560,0
2021-07-06,59560,59560,59422,59422,0
2021-07-07,59422,59624,59422,59624,0
2021-07-08,59624,60075,59624,60075,0
2021-07-09,60075,60075,59663,59663,0
2021-07-10,59663,59663,59663,59663,0
2021-07-11,59663,59663,59663,59663,0
2021-07-12,59663,59909,59663,59909,0
2021-07-13,59909,59925,59909,59925,0
2021-07-14,59925,59925,59923,59923,0
2021-07-15,59923,60096,59923,60096,0
2021-07-16,60096,60096,60096,60096,0
2021-07-17,60096,60096,60096,60096,0
2021-07-18,60096,60096,60096,60096,0
2021-07-19,60096,60096,59973,59973,0
2021-07-20,59973,59973,59775,59775,0
2021-07-21,59775,60003,59775,60003,0
2021-07-22,60003,60184,60003,60184,0
2021-07-23,60184,60184,59999,59999,0
2021-07-24,59999,59999,59999,59999,0
2021-07-25,59999,59999,59999,59999,0
2021-07-26,59999,60156,59999,60156,0
2021-07-27,60156,60156,60041,60041,0
2021-07-28,60041,60041,59467,59467,0
2021-07-29,59467,60270,59467,60270,0
2021-07-30,60270,60270,60193,60193,0
2021-07-31,60193,60193,60193,60193,0
2021-08-01,60193,60193,60193,60193,0
2021-08-02,60193,60193,60098,60098,0
2021-08-03,60098,60394,60098,60394,0
2021-08-04,60394,61352,60394,61352,0
2021-08-05,61352,61395,61352,61395,0
2021-08-06,61395,61587,61395,61587,0
2021-08-07,61587,61587,61587,61587,0
2021-08-08,61587,61587,61587,61587,0
2021-08-09,61587,62065,61587,62065,0
2021-08-10,62065,62262,62065,62262,0
2021-08-11,62262,62262,62005,62005,0
2021-08-12,62005,62005,61673,61673,0
2021-08-13,61673,61673,61551,61551,0
2021-08-14,61551,61551,61551,61551,0
2021-08-15,61551,61551,61551,61551,0
2021-08-16,61551,61727,61551,61727,0
2021-08-17,61727,62000,61727,62000,0
2021-08-18,62000,62000,61949,61949,0
2021-08-19,61949,61949,61715,61715,0
2021-08-20,61715,61715,61274,61274,0
2021-08-21,61274,61274,61274,61274,0
2021-08-22,61274,61274,61274,61274,0
2021-08-23,61274,61274,61243,61243,0
2021-08-24,61243,61663,61243,61663,0
2021-08-25,61663,62001,61663,62001,0
2021-08-26,62001,62159,62001,62159,0
2021-08-27,62159,62159,62129,62129,0
2021-08-28,62129,62129,62129,62129,0
2021-08-29,62129,62129,62129,62129,0
2021-08-30,62129,62430,62129,62430,0
2021-08-31,62430,62430,62378,62378,0
2021-09-01,62378,62378,62233,62233,0
2021-09-02,62233,62233,61818,61818,0
2021-09-03,61818,61929,61818,61929,0
2021-09-04,61929,61929,61929,61929,0
2021-09-05,61929,61929,61929,61929,0
2021-09-06,61929,61929,61883,61883,0
2021-09-07,61883,62363,61883,62363,0
2021-09-08,62363,62761,62363,62761,0
2021-09-09,62761,62911,62761,62911,0
2021-09-10,62911,62986,62911,62986,0
2021-09-11,62986,62986,62986,62986,0
2021-09-12,62986,62986,62986,62986,0
2021-09-13,62986,63149,62986,63149,0
2021-09-14,63149,63149,62684,62684,0
2021-09-15,62684,62684,62444,62444,0
2021-09-16,62444,62444,62368,62368,0
2021-09-17,62368,62368,62368,62368,0
2021-09-18,62368,62368,62368,62368,0
2021-09-19,62368,62368,62368,62368,0
2021-09-20,62368,62368,61892,61892,0
2021-09-21,61892,61892,61415,61415,0
2021-09-22,61415,61415,61328,61328,0
2021-09-23,61328,61629,61328,61629,0
2021-09-24,61629,62218,61629,62218,0
2021-09-25,62218,62218,62218,62218,0
2021-09-26,62218,62218,62218,62218,0
2021-09-27,62218,62218,62113,62113,0
2021-09-28,62113,62468,62113,62468,0
2021-09-29,62468,62468,61854,61854,0
2021-09-30,61854,61975,61854,61975,0
2021-10-01,61975,62435,61975,62435,0
2021-10-02,62435,62435,62435,62435,0
2021-10-03,62435,62435,62435,62435,0
2021-10-04,62435,62435,61993,61993,0
2021-10-05,61993,61993,61736,61736,0
2021-10-06,61736,61975,61736,61975,0
2021-10-07,61975,61975,61878,61878,0
2021-10-08,61878,62246,61878,62246,0
2021-10-09,62246,62246,62246,62246,0
2021-10-10,62246,62246,62246,62246,0
2021-10-11,62246,62246,62246,62246,0
2021-10-12,62246,62602,62246,62602,0
2021-10-13,62602,62907,62602,62907,0
2021-10-14,62907,62907,62528,62528,0
2021-10-15,62528,62762,62528,62762,0
2021-10-16,62762,62762,62762,62762,0
2021-10-17,62762,62762,62762,62762,0
2021-10-18,62762,63884,62762,63884,0
2021-10-19,63884,63884,63527,63527,0
2021-10-20,63527,63527,63330,63330,0
2021-10-21,63330,63351,63330,63351,0
2021-10-22,63351,63592,63351,63592,0
2021-10-23,63592,63592,63592,63592,0
2021-10-24,63592,63592,63592,63592,0
2021-10-25,63592,63669,63592,63669,0
2021-10-26,63669,63669,63544,63544,0
2021-10-27,63544,63544,63464,63464,0
2021-10-28,63464,63464,62865,62865,0
2021-10-29,62865,62928,62865,62928,0
2021-10-30,62928,62928,62928,62928,0
2021-10-31,62928,62928,62928,62928,0
2021-11-01,62928,62928,62928,62928,0
2021-11-02,62928,63350,62928,63350,0
2021-11-03,63350,63675,63350,63675,0
2021-11-04,63675,64019,63675,64019,0
2021-11-05,64019,64316,64019,64316,0
2021-11-06,64316,64316,64316,64316,0
2021-11-07,64316,64316,64316,64316,0
2021-11-08,64316,64336,64316,64336,0
2021-11-09,64336,64336,64038,64038,0
2021-11-10,64038,64038,63468,63468,0
2021-11-11,63468,63468,62857,62857,0
2021-11-12,62857,63067,62857,63067,0
2021-11-13,63067,63067,63067,63067,0
2021-11-14,63067,63067,63067,63067,0
2021-11-15,63067,63642,63067,63642,0
2021-11-16,63642,63861,63642,63861,0
2021-11-17,63861,63950,63861,63950,0
2021-11-18,63950,64712,63950,64712,0
2021-11-19,64712,65387,64712,65387,0
2021-11-20,65387,65387,65387,65387,0
2021-11-21,65387,65387,65387,65387,0
2021-11-22,65387,65387,65233,65233,0
2021-11-23,65233,65233,64142,64142,0
2021-11-24,64142,64142,64001,64001,0
2021-11-25,64001,64001,63770,63770,0
2021-11-26,63770,64316,63770,64316,0
2021-11-27,64316,64316,64316,64316,0
2021-11-28,64316,64316,64316,64316,0
2021-11-29,64316,64316,64027,64027,0
2021-11-30,64027,64459,64027,64459,0
2021-12-01,64459,64459,63986,63986,0
2021-12-02,63986,63986,63425,63425,0
2021-12-03,63425,64137,63425,64137,0
2021-12-04,64137,64137,64137,64137,0
2021-12-05,64137,64137,64137,64137,0
2021-12-06,64137,64137,64051,64051,0
2021-12-07,64051,64272,64051,64272,0
2021-12-08,64272,64272,64272,64272,0
2021-12-09,64272,65333,64272,65333,0
2021-12-10,65333,65462,65333,65462,0
2021-12-11,65462,65462,65462,65462,0
2021-12-12,65462,65462,65462,65462,0
2021-12-13,65462,65886,65462,65886,0
2021-12-14,65886,65886,65164,65164,0
2021-12-15,65164,65164,64799,64799,0
2021-12-16,64799,64903,64799,64903,0
2021-12-17,64903,65353,64903,65353,0
2021-12-18,65353,65353,65353,65353,0
2021-12-19,65353,65353,65353,65353,0
2021-12-20,65353,65353,64537,64537,0
2021-12-21,64537,64569,64537,64569,0
2021-12-22,64569,65484,64569,65484,0
2021-12-23,65484,65783,65484,65783,0
2021-12-24,65783,65783,65585,65585,0
2021-12-25,65585,65585,65585,65585,0
2021-12-26,65585,65585,65585,65585,0
2021-12-27,65585,66073,65585,66073,0
2021-12-28,66073,66074,66073,66074,0
2021-12-29,66074,66074,66039,66039,0
2021-12-30,66039,66039,65588,65588,0
2021-12-31,65588,65673,65588,65673,0
2022-01-01,65673,65673,65673,65673,0
2022-01-02,65673,65673,65673,65673,0
2022-01-03,65673,65673,65460,65460,0
2022-01-04,65460,65948,65460,65948,0
2022-01-05,65948,65954,65948,65954,0
2022-01-06,65954,65954,64728,64728,0
2022-01-07,64728,64728,64134,64134,0
2022-01-08,64134,64134,64134,64134,0
2022-01-09,64134,64134,64134,64134,0
2022-01-10,64134,64134,63704,63704,0
2022-01-11,63704,63704,63510,63510,0
2022-01-12,63510,63823,63510,63823,0
2022-01-13,63823,64164,63823,64164,0
2022-01-14,64164,64164,63659,63659,0
2022-01-15,63659,63659,63659,63659,0
2022-01-16,63659,63659,63659,63659,0
2022-01-17,63659,63659,62899,62899,0
2022-01-18,62899,63356,62899,63356,0
2022-01-19,63356,63356,62749,62749,0
2022-01-20,62749,62749,62259,62259,0
2022-01-21,62259,62259,61802,61802,0
2022-01-22,61802,61802,61802,61802,0
2022-01-23,61802,61802,61802,61802,0
2022-01-24,61802,61802,61059,61059,0
2022-01-25,61059,61059,60483,60483,0
2022-01-26,60483,60483,60445,60445,0
2022-01-27,60445,60445,60285,60285,0
2022-01-28,60285,60285,59626,59626,0
2022-01-29,59626,59626,59626,59626,0
2022-01-30,59626,59626,59626,59626,0
2022-01-31,59626,60264,59626,60264,0
2022-02-01,60264,60498,60264,60498,0
2022-02-02,60498,60819,60498,60819,0
2022-02-03,60819,61329,60819,61329,0
2022-02-04,61329,61455,61329,61455,0
2022-02-05,61455,61455,61455,61455,0
2022-02-06,61455,61455,61455,61455,0
2022-02-07,61455,61925,61455,61925,0
2022-02-08,61925,62060,61925,62060,0
2022-02-09,62060,62063,62060,62063,0
2022-02-10,62063,62565,62063,62565,0
2022-02-11,62565,62565,61443,61443,0
2022-02-12,61443,61443,61443,61443,0
2022-02-13,61443,61443,61443,61443,0
2022-02-14,61443,61443,61139,61139,0
2022-02-15,61139,61139,60795,60795,0
2022-02-16,60795,61033,60795,61033,0
2022-02-17,61033,61081,61033,61081,0
2022-02-18,61081,61081,60630,60630,0
2022-02-19,60630,60630,60630,60630,0
2022-02-20,60630,60630,60630,60630,0
2022-02-21,60630,60630,60011,60011,0
2022-02-22,60011,60011,60008,60008,0
2022-02-23,60008,60008,59408,59408,0
2022-02-24,59408,59408,58738,58738,0
2022-02-25,58738,58738,58731,58731,0
2022-02-26,58731,58731,58731,58731,0
2022-02-27,58731,58731,58731,58731,0
2022-02-28,58731,59651,58731,59651,0
2022-03-01,59651,59651,59284,59284,0
2022-03-02,59284,59284,59219,59219,0
2022-03-03,59219,59600,59219,59600,0
2022-03-04,59600,59600,59004,59004,0
2022-03-05,59004,59004,59004,59004,0
2022-03-06,59004,59004,59004,59004,0
2022-03-07,59004,59004,58588,58588,0
2022-03-08,58588,58588,57462,57462,0
2022-03-09,57462,57462,57332,57332,0
2022-03-10,57332,57604,57332,57604,0
2022-03-11,57604,57880,57604,57880,0
2022-03-12,57880,57880,57880,57880,0
2022-03-13,57880,57880,57880,57880,0
2022-03-14,57880,57880,57429,57429,0
2022-03-15,57429,57429,56997,56997,0
2022-03-16,56997,56997,56872,56872,0
2022-03-17,56872,57808,56872,57808,0
2022-03-18,57808,58259,57808,58259,0
2022-03-19,58259,58259,58259,58259,0
2022-03-20,58259,58259,58259,58259,0
2022-03-21,58259,58932,58259,58932,0
2022-03-22,58932,58973,58932,58973,0
2022-03-23,58973,58973,58951,58951,0
2022-03-24,58951,58951,58839,58839,0
2022-03-25,58839,58839,58746,58746,0
2022-03-26,58746,58746,58746,58746,0
2022-03-27,58746,58746,58746,58746,0
2022-03-28,58746,58746,58583,58583,0
2022-03-29,58583,58583,58054,58054,0
2022-03-30,58054,58368,58054,58368,0
2022-03-31,58368,59202,58368,59202,0
2022-04-01,59202,59202,58978,58978,0
2022-04-02,58978,58978,58978,58978,0
2022-04-03,58978,58978,58978,58978,0
2022-04-04,58978,59003,58978,59003,0
2022-04-05,59003,59003,59003,59003,0
2022-04-06,59003,59003,58766,58766,0
2022-04-07,58766,58844,58766,58844,0
2022-04-08,58844,59549,58844,59549,0
2022-04-09,59549,59549,59549,59549,0
2022-04-10,59549,59549,59549,59549,0
2022-04-11,59549,59774,59549,59774,0
2022-04-12,59774,59774,59538,59538,0
2022-04-13,59538,59538,58875,58875,0
2022-04-14,58875,59026,58875,59026,0
2022-04-15,59026,59026,59026,59026,0
2022-04-16,59026,59026,59026,59026,0
2022-04-17,59026,59026,59026,59026,0
2022-04-18,59026,59494,59026,59494,0
2022-04-19,59494,59533,59494,59533,0
